VIDEO ID;PERSON ID;AVG;MAX;MIN
P1L_S3_C2;0006;0.81025;0.75465;0.84475
P1L_S3_C2;0019;0.85065;0.7255499999999999;0.90925
P1L_S3_C2;0011;0.8367;0.76335;0.8936999999999999
P1L_S3_C2;0021;0.85595;0.79165;0.8944
P1L_S3_C2;0024;0.85615;0.75625;0.91065
P1L_S3_C2;0023;0.8377;0.7614;0.8996999999999999
P1L_S3_C2;0022;0.8307;0.76275;0.8833
P1L_S3_C2;0025;0.8414;0.7414000000000001;0.89555
P1L_S3_C2;0010;0.84705;0.7894;0.8971
P1L_S3_C2;0018;0.8136;0.7287;0.89405
P1L_S3_C2;0016;0.86585;0.83155;0.8914
P1L_S3_C2;0026;0.8354;0.76155;0.88915
P1L_S3_C2;0027;0.80115;0.6242;0.88525
P1L_S3_C2;0015;0.7907500000000001;0.7121999999999999;0.85085
P1L_S3_C2;0005;0.8552500000000001;0.8025;0.898
P1L_S3_C2;0009;0.8616;0.82135;0.8952
P1L_S3_C2;0007;0.82635;0.74255;0.8834
P1L_S3_C2;0012;0.8454;0.81475;0.8805000000000001
P1L_S3_C2;0004;0.7782;0.6154;0.8815999999999999
P1L_S3_C2;0014;0.8039000000000001;0.7335499999999999;0.85405
P1L_S3_C2;0017;0.85695;0.7504;0.90095
P1L_S3_C2;0001;0.8397;0.7141;0.90705
P1L_S3_C3;0003;0.8826;0.81255;0.91785
P1L_S3_C3;0013;0.8873;0.855;0.9175
P1L_S3_C3;0020;0.82165;0.7569;0.85145
P1L_S3_C3;0006;0.8032;0.76465;0.8306
P1L_S3_C3;0019;0.8747;0.8221499999999999;0.9188000000000001
P1L_S3_C3;0011;0.8609;0.80755;0.89295
P1L_S3_C3;0021;0.8634999999999999;0.7973;0.8925
P1L_S3_C3;0024;0.882;0.8412999999999999;0.92115
P1L_S3_C3;0023;0.83945;0.7547;0.8974
P1L_S3_C3;0022;0.8403;0.79975;0.8634
P1L_S3_C3;0025;0.85425;0.79605;0.89115
P1L_S3_C3;0010;0.859;0.7494000000000001;0.8875
P1L_S3_C3;0018;0.83215;0.7696000000000001;0.87205
P1L_S3_C3;0016;0.8637;0.8139000000000001;0.91195
P1L_S3_C3;0026;0.8543499999999999;0.8056;0.90665
P1L_S3_C3;0027;0.86055;0.80265;0.8869
P1L_S3_C3;0015;0.80095;0.738;0.84545
P1L_S3_C3;0005;0.8803;0.85215;0.8982
P1L_S3_C3;0009;0.8643000000000001;0.8324;0.88735
P1L_S3_C3;0007;0.8602;0.8077;0.89095
P1L_S3_C3;0012;0.8647;0.8317;0.88495
P1L_S3_C3;0004;0.81455;0.751;0.85145
P1L_S3_C3;0014;0.80935;0.75815;0.84265
P1L_S3_C3;0017;0.88495;0.8299;0.90805
P1L_S3_C3;0001;0.85535;0.7778;0.89465
P1L_S4_C1;0020;0.8117;0.72385;0.89465
P1L_S4_C1;0014;0.79575;0.6745;0.8745
P1L_S4_C1;0003;0.85985;0.7182999999999999;0.9189
P1L_S4_C1;0005;0.8564;0.7515499999999999;0.904
P1L_S4_C1;0011;0.8384;0.7272000000000001;0.9182
P1L_S4_C1;0022;0.83455;0.77995;0.8848
P1L_S4_C1;0021;0.83405;0.6737500000000001;0.8932
P1L_S4_C1;0013;0.8724000000000001;0.78295;0.9186
P1L_S4_C1;0016;0.8723;0.8358;0.9014
P1L_S4_C1;0018;0.8145;0.7419;0.90255
P1L_S4_C1;0023;0.8270500000000001;0.7423;0.90645
P1L_S4_C1;0024;0.8673;0.8087;0.90555
P1L_S4_C1;0025;0.8273;0.70275;0.909
P1L_S4_C1;0027;0.8316;0.6938;0.9008
P1L_S4_C1;0026;0.82385;0.7518;0.8895
P1L_S4_C1;0015;0.7958000000000001;0.72785;0.8637
P1L_S4_C1;0010;0.8427;0.7593;0.9077
P1L_S4_C1;0012;0.8544;0.8124;0.8948
P1L_S4_C1;0009;0.8476;0.7585999999999999;0.8827
P1L_S4_C1;0019;0.85545;0.7254499999999999;0.9281
P1L_S4_C1;0007;0.84035;0.7335499999999999;0.9082
P1L_S4_C1;0006;0.7996;0.70985;0.87175
P1L_S4_C1;0017;0.8693;0.76085;0.9205
P1L_S4_C1;0001;0.8472500000000001;0.71975;0.91395
P1L_S4_C1;0004;0.81025;0.74085;0.8741
P1L_S4_C2;0020;0.81875;0.7364999999999999;0.8973
P1L_S4_C2;0014;0.8199;0.6829000000000001;0.8988
P1L_S4_C2;0003;0.86405;0.7954;0.92955
P1L_S4_C2;0005;0.8703;0.8081;0.91
P1L_S4_C2;0011;0.86285;0.79775;0.9293
P1L_S4_C2;0022;0.82895;0.78005;0.8757
P1L_S4_C2;0021;0.8592;0.7999499999999999;0.9164
P1L_S4_C2;0013;0.86925;0.78295;0.9257
P1L_S4_C2;0016;0.8734500000000001;0.82575;0.90515
P1L_S4_C2;0018;0.81665;0.7383;0.8889
P1L_S4_C2;0023;0.8315;0.7263999999999999;0.91105
P1L_S4_C2;0024;0.8624499999999999;0.78175;0.9176
P1L_S4_C2;0025;0.86265;0.8271;0.89955
P1L_S4_C2;0027;0.83635;0.64175;0.91645
P1L_S4_C2;0026;0.8372999999999999;0.75925;0.8926499999999999
P1L_S4_C2;0015;0.80095;0.6934;0.8681
P1L_S4_C2;0010;0.8464;0.7907500000000001;0.9048
P1L_S4_C2;0012;0.85615;0.81085;0.9059
P1L_S4_C2;0009;0.8559;0.8207;0.8813
P1L_S4_C2;0019;0.8657;0.7445999999999999;0.9252
P1L_S4_C2;0007;0.8586;0.78565;0.9019
P1L_S4_C2;0006;0.81725;0.7233;0.86435
P1L_S4_C2;0017;0.874;0.7876;0.92435
P1L_S4_C2;0001;0.84445;0.73135;0.9112
P1L_S4_C2;0004;0.7852;0.7020500000000001;0.8684000000000001
P1L_S4_C3;0020;0.8201;0.7571;0.86275
P1L_S4_C3;0014;0.8144;0.7429;0.8662
P1L_S4_C3;0003;0.84275;0.7908999999999999;0.8877
P1L_S4_C3;0005;0.8504;0.78895;0.88465
P1L_S4_C3;0011;0.8548;0.78595;0.8875
P1L_S4_C3;0022;0.81585;0.74325;0.84945
P1L_S4_C3;0021;0.8426;0.7968999999999999;0.86305
P1L_S4_C3;0013;0.86225;0.83385;0.8935
P1L_S4_C3;0016;0.85415;0.813;0.8797
P1L_S4_C3;0018;0.8006;0.76025;0.8478
P1L_S4_C3;0023;0.80045;0.7576;0.8358
P1L_S4_C3;0024;0.86605;0.84405;0.8877
P1L_S4_C3;0025;0.83885;0.79525;0.8745499999999999
P1L_S4_C3;0027;0.853;0.8071;0.8938
P1L_S4_C3;0026;0.8578;0.7939;0.8904
P1L_S4_C3;0015;0.7907500000000001;0.7015;0.82865
P1L_S4_C3;0010;0.83745;0.7645500000000001;0.87175
P1L_S4_C3;0012;0.84565;0.81325;0.86505
P1L_S4_C3;0009;0.8250500000000001;0.7619;0.85355
P1L_S4_C3;0019;0.8617;0.8277;0.88725
P1L_S4_C3;0007;0.8274;0.79325;0.84735
P1L_S4_C3;0006;0.7919;0.76205;0.8273
P1L_S4_C3;0017;0.8536;0.80465;0.8869
P1L_S4_C3;0001;0.85475;0.80155;0.8967
P1L_S4_C3;0004;0.7657499999999999;0.67255;0.817
P2E_S1_C1.1;0028;0.76675;0.71775;0.80495
P2E_S1_C1.1;0005;0.7806;0.76065;0.7901
P2E_S1_C1.1;0030;0.8130999999999999;0.8079000000000001;0.81925
P2E_S1_C1.1;0024;0.8106;0.78535;0.83075
P2E_S1_C1.1;0025;0.766;0.73055;0.82565
P2E_S1_C1.1;0023;0.7919499999999999;0.76445;0.8209
P2E_S1_C1.1;0020;0.73595;0.6738500000000001;0.77495
P2E_S1_C1.1;0019;0.7646;0.7538;0.7789
P2E_S1_C1.1;0011;0.7504;0.6891;0.78745
P2E_S1_C1.1;0007;0.7312000000000001;0.6871499999999999;0.75385
P2E_S1_C1.2;0015;0.7161;0.6779999999999999;0.75
P2E_S1_C1.2;0021;0.79925;0.75795;0.8253
P2E_S1_C1.2;0002;0.8140000000000001;0.7847;0.8446
P2E_S1_C1.2;0022;0.8037;0.77215;0.82965
P2E_S1_C1.2;0003;0.7879;0.74615;0.81585
P2E_S1_C2.1;0014;0.78715;0.7253000000000001;0.82605
P2E_S1_C2.1;0028;0.80635;0.7374;0.87795
P2E_S1_C2.1;0013;0.82455;0.7932;0.8529
P2E_S1_C2.1;0005;0.8189;0.7786;0.8687
P2E_S1_C2.1;0030;0.81945;0.76005;0.8708
P2E_S1_C2.1;0029;0.80375;0.7414000000000001;0.86065
P2E_S1_C2.1;0001;0.79955;0.75285;0.852
P2E_S1_C2.1;0009;0.8099000000000001;0.75265;0.8647
P2E_S1_C2.1;0024;0.83815;0.7887500000000001;0.88105
P2E_S1_C2.1;0025;0.79555;0.7112;0.8541
P2E_S1_C2.1;0023;0.8060499999999999;0.75625;0.8678
P2E_S1_C2.1;0020;0.7913;0.7271000000000001;0.84865
P2E_S1_C2.1;0010;0.7789;0.7170000000000001;0.83185
P2E_S1_C2.1;0019;0.79215;0.7413000000000001;0.85575
P2E_S1_C2.1;0006;0.80745;0.7584500000000001;0.86375
P2E_S1_C2.1;0018;0.76665;0.7149;0.8457
P2E_S1_C2.1;0026;0.7958000000000001;0.73245;0.8369
P2E_S1_C2.1;0027;0.8331;0.7877000000000001;0.8714500000000001
P2E_S1_C2.1;0017;0.8310500000000001;0.8084;0.86095
P2E_S1_C2.1;0011;0.77385;0.7181500000000001;0.8199
P2E_S1_C2.1;0007;0.75435;0.69945;0.7936
P2E_S1_C2.1;0016;0.8204;0.7759;0.8901
P2E_S1_C2.1;0012;0.82575;0.7542;0.87325
P2E_S1_C2.1;0004;0.75705;0.7021999999999999;0.8258
P2E_S1_C2.2;0015;0.7302500000000001;0.6859;0.7792
P2E_S1_C2.2;0021;0.7959499999999999;0.73475;0.8381000000000001
P2E_S1_C2.2;0002;0.8128;0.7625500000000001;0.8492
P2E_S1_C2.2;0022;0.8041;0.76355;0.86885
P2E_S1_C2.2;0003;0.80125;0.75505;0.85215
P2E_S1_C3.1;0014;0.8170999999999999;0.74885;0.8603000000000001
P2E_S1_C3.1;0028;0.8082;0.7345999999999999;0.86215
P2E_S1_C3.1;0013;0.8436;0.7919;0.88165
P2E_S1_C3.1;0005;0.82785;0.77875;0.88955
P2E_S1_C3.1;0030;0.83925;0.7706500000000001;0.8896
P2E_S1_C3.1;0029;0.8226;0.7518;0.8681
P2E_S1_C3.1;0001;0.82785;0.78515;0.8843
P2E_S1_C3.1;0009;0.83065;0.79495;0.88115
P2E_S1_C3.1;0024;0.84715;0.80045;0.90165
P2E_S1_C3.1;0025;0.82785;0.73915;0.89795
P2E_S1_C3.1;0023;0.82775;0.77335;0.8899
P2E_S1_C3.1;0020;0.8065;0.73065;0.88495
P2E_S1_C3.1;0010;0.80045;0.7281;0.8682
P2E_S1_C3.1;0019;0.8286;0.7403500000000001;0.90605
P2E_S1_C3.1;0006;0.831;0.7726500000000001;0.8785499999999999
P2E_S1_C3.1;0018;0.78905;0.7056;0.8765499999999999
P2E_S1_C3.1;0026;0.7883;0.7405999999999999;0.8416
P2E_S1_C3.1;0027;0.8489;0.79645;0.90265
P2E_S1_C3.1;0017;0.85265;0.79015;0.8994
P2E_S1_C3.1;0011;0.78765;0.74085;0.83375
P2E_S1_C3.1;0007;0.78775;0.7283999999999999;0.85895
P2E_S1_C3.1;0016;0.8282499999999999;0.7702;0.8843
P2E_S1_C3.1;0012;0.8342499999999999;0.78325;0.8852
P2E_S1_C3.1;0004;0.76955;0.70255;0.81975
P2E_S1_C3.2;0015;0.7418;0.68275;0.8069999999999999
P2E_S1_C3.2;0021;0.815;0.69885;0.8983
P2E_S1_C3.2;0002;0.8204;0.7101;0.8903
P2E_S1_C3.2;0022;0.8017;0.7697499999999999;0.84455
P2E_S1_C3.2;0003;0.81855;0.76085;0.9132
P2E_S2_C1.1;0013;0.831;0.80035;0.8604
P2E_S2_C1.1;0014;0.78965;0.74405;0.82385
P2E_S2_C1.1;0028;0.7952;0.70975;0.852
P2E_S2_C1.1;0029;0.77815;0.7331;0.8291
P2E_S2_C1.1;0007;0.7536499999999999;0.7052;0.7854
P2E_S2_C1.1;0018;0.7434000000000001;0.68695;0.7843
P2E_S2_C1.1;0024;0.8264;0.78615;0.87375
P2E_S2_C1.1;0025;0.7918499999999999;0.71625;0.8822
P2E_S2_C1.1;0023;0.8052;0.7674;0.8518
P2E_S2_C1.1;0010;0.7701;0.6911499999999999;0.83535
P2E_S2_C1.1;0020;0.77385;0.721;0.8235
P2E_S2_C1.1;0011;0.76025;0.7101500000000001;0.8351999999999999
P2E_S2_C1.1;0006;0.80575;0.7677;0.86235
P2E_S2_C1.1;0001;0.7905;0.7031000000000001;0.86095
P2E_S2_C1.1;0026;0.79785;0.71915;0.8471
P2E_S2_C1.1;0027;0.84145;0.80325;0.8866
P2E_S2_C1.1;0016;0.80735;0.75935;0.8698
P2E_S2_C1.1;0017;0.8330500000000001;0.7846;0.87645
P2E_S2_C1.1;0009;0.8078;0.75605;0.85795
P2E_S2_C1.1;0019;0.7857000000000001;0.69845;0.87835
P2E_S2_C1.1;0005;0.7882;0.7384;0.83775
P2E_S2_C1.1;0030;0.79585;0.7374499999999999;0.8564499999999999
P2E_S2_C1.1;0004;0.7697499999999999;0.7221500000000001;0.8225
P2E_S2_C1.2;0022;0.8045;0.7621;0.85205
P2E_S2_C1.2;0015;0.7269;0.6894;0.7585500000000001
P2E_S2_C1.2;0021;0.7973;0.7505999999999999;0.84365
P2E_S2_C1.2;0002;0.8142;0.77755;0.84215
P2E_S2_C1.2;0003;0.79915;0.7362;0.8346
P2E_S2_C2.1;0013;0.8331;0.76625;0.89795
P2E_S2_C2.1;0014;0.80455;0.7090000000000001;0.8645
P2E_S2_C2.1;0028;0.8023;0.71275;0.8762
P2E_S2_C2.1;0029;0.8012;0.747;0.8766
P2E_S2_C2.1;0007;0.76215;0.6925;0.85635
P2E_S2_C2.1;0018;0.7455;0.66595;0.7992
P2E_S2_C2.1;0024;0.8493999999999999;0.7792;0.9164
P2E_S2_C2.1;0025;0.82025;0.7278;0.90025
P2E_S2_C2.1;0023;0.8089500000000001;0.70985;0.8784
P2E_S2_C2.1;0010;0.7848999999999999;0.7134;0.86805
P2E_S2_C2.1;0020;0.79865;0.74985;0.8679
P2E_S2_C2.1;0011;0.7717499999999999;0.7224999999999999;0.8221
P2E_S2_C2.1;0006;0.82245;0.76665;0.86755
P2E_S2_C2.1;0001;0.8206;0.77255;0.8843
P2E_S2_C2.1;0026;0.7958000000000001;0.74315;0.83255
P2E_S2_C2.1;0027;0.85075;0.72465;0.90865
P2E_S2_C2.1;0016;0.80255;0.7542;0.8934
P2E_S2_C2.1;0017;0.84085;0.7841;0.8976
P2E_S2_C2.1;0009;0.8117;0.7679;0.87245
P2E_S2_C2.1;0012;0.8132;0.77385;0.8427
P2E_S2_C2.1;0019;0.81965;0.7433000000000001;0.9032
P2E_S2_C2.1;0005;0.81485;0.74975;0.88135
P2E_S2_C2.1;0030;0.8061;0.75315;0.86155
P2E_S2_C2.1;0004;0.78105;0.7162;0.85395
P2E_S2_C2.2;0022;0.7989999999999999;0.7503;0.8752
P2E_S2_C2.2;0015;0.73335;0.6673;0.83355
P2E_S2_C2.2;0021;0.79815;0.71975;0.8911
P2E_S2_C2.2;0002;0.8177;0.75605;0.8896
P2E_S2_C2.2;0003;0.80575;0.7558;0.8896
P2E_S2_C3.1;0013;0.81775;0.78225;0.84695
P2E_S2_C3.1;0014;0.7622;0.69955;0.8180499999999999
P2E_S2_C3.1;0028;0.77445;0.69465;0.8251999999999999
P2E_S2_C3.1;0029;0.772;0.71865;0.84255
P2E_S2_C3.1;0007;0.73575;0.67945;0.7897000000000001
P2E_S2_C3.1;0018;0.73925;0.6646000000000001;0.7987
P2E_S2_C3.1;0024;0.8311999999999999;0.7908999999999999;0.8668
P2E_S2_C3.1;0025;0.78485;0.7035;0.8722
P2E_S2_C3.1;0023;0.79255;0.74105;0.8284
P2E_S2_C3.1;0010;0.7638;0.69095;0.84615
P2E_S2_C3.1;0020;0.76795;0.71765;0.8338
P2E_S2_C3.1;0011;0.7571;0.71235;0.79805
P2E_S2_C3.1;0006;0.7974;0.74615;0.8417
P2E_S2_C3.1;0001;0.8083;0.77025;0.8404
P2E_S2_C3.1;0026;0.7861;0.7014;0.83875
P2E_S2_C3.1;0027;0.8363;0.7383;0.89
P2E_S2_C3.1;0016;0.79385;0.7471;0.88505
P2E_S2_C3.1;0017;0.8109;0.7545999999999999;0.86795
P2E_S2_C3.1;0009;0.7998000000000001;0.74785;0.83945
P2E_S2_C3.1;0012;0.8092;0.7676000000000001;0.8565
P2E_S2_C3.1;0019;0.8109;0.7715;0.8951
P2E_S2_C3.1;0005;0.79785;0.7563;0.8518
P2E_S2_C3.1;0030;0.78295;0.67595;0.84905
P2E_S2_C3.1;0004;0.7556;0.67485;0.83605
P2E_S2_C3.2;0022;0.7807999999999999;0.7162;0.8275
P2E_S2_C3.2;0015;0.7226;0.64015;0.7899
P2E_S2_C3.2;0021;0.779;0.5871500000000001;0.8541
P2E_S2_C3.2;0002;0.8172;0.7545;0.88945
P2E_S2_C3.2;0003;0.8;0.7031499999999999;0.87175
P2E_S3_C1.1;0013;0.8280000000000001;0.7335;0.87925
P2E_S3_C1.1;0018;0.74805;0.6652;0.8274
P2E_S3_C1.1;0005;0.80725;0.6738;0.87395
P2E_S3_C1.1;0030;0.8281499999999999;0.7471;0.9043
P2E_S3_C1.1;0001;0.8025;0.6716500000000001;0.86715
P2E_S3_C1.1;0009;0.83185;0.7555000000000001;0.87805
P2E_S3_C1.1;0016;0.8069500000000001;0.76725;0.8647
P2E_S3_C1.1;0029;0.8122;0.74005;0.88545
P2E_S3_C1.1;0014;0.7685500000000001;0.6571;0.8422000000000001
P2E_S3_C1.1;0028;0.77235;0.61755;0.87905
P2E_S3_C1.1;0017;0.8231999999999999;0.6991499999999999;0.89735
P2E_S3_C1.1;0012;0.78925;0.72725;0.8663
P2E_S3_C1.1;0019;0.77;0.62375;0.8625
P2E_S3_C1.1;0024;0.8235;0.64935;0.897
P2E_S3_C1.1;0025;0.7936;0.6628000000000001;0.89475
P2E_S3_C1.2;0002;0.81325;0.71565;0.88325
P2E_S3_C1.2;0021;0.81345;0.67315;0.87165
P2E_S3_C1.2;0015;0.7827999999999999;0.7423500000000001;0.83495
P2E_S3_C1.2;0022;0.7959;0.7569;0.8352999999999999
P2E_S3_C1.2;0003;0.8165;0.70575;0.899
P2E_S3_C2.1;0013;0.8241499999999999;0.7785;0.85775
P2E_S3_C2.1;0018;0.74795;0.6898;0.79585
P2E_S3_C2.1;0005;0.8160000000000001;0.7843;0.862
P2E_S3_C2.1;0030;0.8260000000000001;0.73905;0.8824
P2E_S3_C2.1;0001;0.79785;0.73165;0.85075
P2E_S3_C2.1;0009;0.8283;0.74455;0.87895
P2E_S3_C2.1;0016;0.79805;0.7513;0.8755
P2E_S3_C2.1;0029;0.80015;0.74;0.8573500000000001
P2E_S3_C2.1;0014;0.76795;0.70455;0.7994
P2E_S3_C2.1;0028;0.8025;0.7263;0.84705
P2E_S3_C2.1;0017;0.83265;0.7796;0.8811
P2E_S3_C2.1;0012;0.8069999999999999;0.75665;0.8878
P2E_S3_C2.1;0019;0.7956;0.7166;0.8691
P2E_S3_C2.1;0024;0.83265;0.74075;0.8674999999999999
P2E_S3_C2.1;0025;0.8002;0.7204999999999999;0.8641
P2E_S3_C2.1;0023;0.7855;0.7469;0.8263
P2E_S3_C2.1;0011;0.769;0.6991499999999999;0.81545
P2E_S3_C2.1;0007;0.74205;0.6958;0.7907
P2E_S3_C2.1;0020;0.7676499999999999;0.7006;0.81155
P2E_S3_C2.1;0026;0.7697499999999999;0.7052;0.82005
P2E_S3_C2.1;0027;0.8237;0.7827500000000001;0.8809
P2E_S3_C2.1;0010;0.7611;0.6638;0.81505
P2E_S3_C2.1;0006;0.78645;0.6890499999999999;0.8265
P2E_S3_C2.1;0004;0.7463;0.6425000000000001;0.82895
P2E_S3_C2.2;0002;0.79975;0.7471;0.8622
P2E_S3_C2.2;0021;0.7911;0.76195;0.8167
P2E_S3_C2.2;0015;0.7484;0.70715;0.79235
P2E_S3_C2.2;0022;0.78095;0.74605;0.82325
P2E_S3_C2.2;0003;0.79055;0.7140500000000001;0.8406
P2E_S3_C3.1;0013;0.75815;0.6669499999999999;0.8094
P2E_S3_C3.1;0018;0.7052;0.6537999999999999;0.7394499999999999
P2E_S3_C3.1;0005;0.7358;0.7010000000000001;0.78735
P2E_S3_C3.1;0030;0.75395;0.70505;0.802
P2E_S3_C3.1;0001;0.76585;0.6980500000000001;0.80435
P2E_S3_C3.1;0009;0.7963;0.74325;0.8475
P2E_S3_C3.1;0016;0.7512;0.6811499999999999;0.7919
P2E_S3_C3.1;0029;0.7495499999999999;0.64705;0.79745
P2E_S3_C3.1;0014;0.68675;0.6174;0.7395499999999999
P2E_S3_C3.1;0028;0.7495;0.6706;0.78445
P2E_S3_C3.1;0017;0.731;0.6352;0.78425
P2E_S3_C3.1;0012;0.77475;0.736;0.80035
P2E_S3_C3.1;0019;0.7469;0.6575;0.78515
P2E_S3_C3.1;0024;0.7605500000000001;0.6379;0.80755
P2E_S3_C3.1;0025;0.7341500000000001;0.66915;0.7807
P2E_S3_C3.1;0023;0.69265;0.648;0.7385999999999999
P2E_S3_C3.1;0011;0.6999500000000001;0.65015;0.74475
P2E_S3_C3.1;0007;0.7176;0.6536500000000001;0.75005
P2E_S3_C3.1;0020;0.7052499999999999;0.6427499999999999;0.74305
P2E_S3_C3.1;0026;0.71625;0.61785;0.7678
P2E_S3_C3.1;0027;0.7665;0.70235;0.82115
P2E_S3_C3.1;0010;0.71105;0.6126;0.7669
P2E_S3_C3.1;0006;0.72605;0.66655;0.7896
P2E_S3_C3.1;0004;0.70045;0.6333500000000001;0.73795
P2E_S3_C3.2;0002;0.80775;0.77195;0.8349
P2E_S3_C3.2;0021;0.76845;0.7088;0.80715
P2E_S3_C3.2;0015;0.7451;0.7201500000000001;0.77025
P2E_S3_C3.2;0022;0.7679;0.7174;0.80235
P2E_S3_C3.2;0003;0.7735;0.72185;0.8236
P2E_S4_C1.1;0013;0.83815;0.6938;0.89105
P2E_S4_C1.1;0018;0.73395;0.67935;0.7732
P2E_S4_C1.1;0005;0.8035;0.7594;0.8769
P2E_S4_C1.1;0016;0.8280000000000001;0.789;0.8678
P2E_S4_C1.1;0029;0.77325;0.6789499999999999;0.848
P2E_S4_C1.1;0028;0.82065;0.7176;0.90035
P2E_S4_C1.1;0019;0.79915;0.7079500000000001;0.89355
P2E_S4_C1.1;0011;0.76705;0.6897;0.82795
P2E_S4_C1.1;0010;0.7809;0.71065;0.82315
P2E_S4_C1.1;0006;0.79455;0.7213;0.86185
P2E_S4_C1.1;0014;0.76045;0.61395;0.82945
P2E_S4_C1.1;0017;0.8325;0.70065;0.88905
P2E_S4_C1.1;0012;0.7916;0.6934;0.86515
P2E_S4_C1.1;0001;0.78225;0.69655;0.85895
P2E_S4_C1.1;0025;0.80325;0.704;0.8926499999999999
P2E_S4_C1.1;0023;0.78535;0.7054;0.85905
P2E_S4_C1.1;0024;0.8427;0.7061;0.89495
P2E_S4_C1.1;0026;0.7014;0.56575;0.85675
P2E_S4_C1.1;0027;0.8244;0.7454000000000001;0.92485
P2E_S4_C1.1;0007;0.7608;0.71025;0.8173
P2E_S4_C1.1;0020;0.78195;0.69535;0.8722
P2E_S4_C1.1;0009;0.8277;0.7626999999999999;0.8744000000000001
P2E_S4_C1.1;0030;0.8238;0.7666;0.88485
P2E_S4_C1.1;0004;0.7601;0.6927;0.852
P2E_S4_C1.2;0021;0.8152;0.76105;0.867
P2E_S4_C1.2;0022;0.7988500000000001;0.7704;0.82295
P2E_S4_C1.2;0002;0.8195;0.77335;0.89725
P2E_S4_C1.2;0015;0.7363999999999999;0.6468499999999999;0.8024
P2E_S4_C1.2;0003;0.80565;0.69965;0.8894
P2E_S4_C2.1;0013;0.83475;0.7884;0.89345
P2E_S4_C2.1;0018;0.74465;0.6713;0.78545
P2E_S4_C2.1;0005;0.8221499999999999;0.7737499999999999;0.8895
P2E_S4_C2.1;0016;0.8271;0.76265;0.89645
P2E_S4_C2.1;0029;0.8099000000000001;0.73735;0.89195
P2E_S4_C2.1;0028;0.8204;0.72705;0.88035
P2E_S4_C2.1;0019;0.82145;0.7292000000000001;0.90285
P2E_S4_C2.1;0011;0.7717;0.7073;0.83265
P2E_S4_C2.1;0010;0.78915;0.72725;0.85815
P2E_S4_C2.1;0006;0.7979;0.698;0.863
P2E_S4_C2.1;0014;0.78015;0.7074;0.8429
P2E_S4_C2.1;0017;0.8493999999999999;0.784;0.8981
P2E_S4_C2.1;0012;0.78155;0.66595;0.8685
P2E_S4_C2.1;0001;0.79855;0.7585;0.8681
P2E_S4_C2.1;0025;0.8240000000000001;0.74995;0.8963
P2E_S4_C2.1;0023;0.7799;0.7273499999999999;0.85715
P2E_S4_C2.1;0024;0.8472500000000001;0.76325;0.8956
P2E_S4_C2.1;0026;0.71685;0.59545;0.84935
P2E_S4_C2.1;0027;0.8362;0.78765;0.91635
P2E_S4_C2.1;0007;0.75665;0.6892;0.8160499999999999
P2E_S4_C2.1;0020;0.7939;0.7109;0.8545
P2E_S4_C2.1;0009;0.835;0.7751;0.8807
P2E_S4_C2.1;0030;0.82605;0.775;0.88335
P2E_S4_C2.1;0004;0.76155;0.696;0.8748
P2E_S4_C2.2;0021;0.8048;0.7116;0.84015
P2E_S4_C2.2;0022;0.7912;0.7493000000000001;0.835
P2E_S4_C2.2;0002;0.81855;0.7549;0.88545
P2E_S4_C2.2;0015;0.7375499999999999;0.6858;0.81465
P2E_S4_C2.2;0003;0.8136;0.7588;0.87995
P2E_S4_C3.1;0013;0.7858;0.7402;0.82205
P2E_S4_C3.1;0018;0.72585;0.6393;0.76275
P2E_S4_C3.1;0005;0.78575;0.7438;0.8256
P2E_S4_C3.1;0016;0.79585;0.73935;0.8465
P2E_S4_C3.1;0029;0.7749;0.7206;0.8124
P2E_S4_C3.1;0028;0.75675;0.6529;0.7979
P2E_S4_C3.1;0019;0.77685;0.7224999999999999;0.83245
P2E_S4_C3.1;0011;0.7277;0.6727000000000001;0.76695
P2E_S4_C3.1;0010;0.74245;0.6921999999999999;0.77945
P2E_S4_C3.1;0006;0.76305;0.6961999999999999;0.80985
P2E_S4_C3.1;0014;0.72325;0.65845;0.75825
P2E_S4_C3.1;0017;0.78935;0.7403;0.8329
P2E_S4_C3.1;0012;0.7507;0.6709;0.81115
P2E_S4_C3.1;0001;0.78095;0.7569;0.8046
P2E_S4_C3.1;0025;0.75935;0.67735;0.8078
P2E_S4_C3.1;0023;0.7167;0.6857;0.75535
P2E_S4_C3.1;0024;0.7978000000000001;0.71825;0.8563000000000001
P2E_S4_C3.1;0026;0.6302;0.58325;0.6703
P2E_S4_C3.1;0027;0.7927;0.7396;0.8188
P2E_S4_C3.1;0007;0.7408;0.6910000000000001;0.791
P2E_S4_C3.1;0020;0.7597;0.69955;0.793
P2E_S4_C3.1;0009;0.8244;0.7234499999999999;0.86405
P2E_S4_C3.1;0030;0.77285;0.7241500000000001;0.8085
P2E_S4_C3.1;0004;0.7146;0.65385;0.762
P2E_S4_C3.2;0021;0.78405;0.7428;0.8245
P2E_S4_C3.2;0022;0.782;0.7576499999999999;0.8087
P2E_S4_C3.2;0002;0.8083;0.6336999999999999;0.83705
P2E_S4_C3.2;0015;0.72595;0.6669;0.76465
P2E_S4_C3.2;0003;0.7786500000000001;0.7194;0.8221499999999999
P2L_S1_C1.1;0028;0.75025;0.59095;0.88005
P2L_S1_C1.1;0016;0.80975;0.6829000000000001;0.87895
